gap_id,entity_type,product_code,sku,product_name,field_name,current_value,required_from_team,owner,priority,source_document,status,deadline
GAP-00321,faq,DJP1070,DJ-HEA-0071,,warnings,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved warnings / side-effects statement,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00322,faq,DJP1070,DJ-HEA-0071,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,,missing,
GAP-00323,faq,DJP1071,DJ-HEA-0072,,target_customer,"Individuals looking to support cardiovascular wellness, manage cholesterol, or improve blood flow.",Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00324,faq,DJP1071,DJ-HEA-0072,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00325,faq,DJP1071,DJ-HEA-0072,,ingredients,"Herbal ingredients include Arjuna, Guggulu, Lahasun, Pushkarmula, and Atasi.",Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00326,faq,DJP1071,DJ-HEA-0072,,dosage,"Take 1-2 tablets twice daily on an empty stomach in the morning, or as directed by the physician.",Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00327,faq,DJP1071,DJ-HEA-0072,,warnings,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved warnings / side-effects statement,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00328,faq,DJP1071,DJ-HEA-0072,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,,missing,
GAP-00329,faq,DJP1072,DJ-HEA-0073,,ingredients,"Powerful herbal ingredients include Himsra, Kasani, Arjuna, Punarnava, Bhringaraja, and Guduchi.",Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00330,faq,DJP1072,DJ-HEA-0073,,dosage,"Take 1-2 tablets twice daily on an empty stomach in the morning, or as directed by the physician.",Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00331,faq,DJP1072,DJ-HEA-0073,,warnings,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved warnings / side-effects statement,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00332,faq,DJP1072,DJ-HEA-0073,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,,missing,
GAP-00333,faq,DJP1072,DJ-HEA-0073,,target_customer,"Individuals looking for complete liver care, suffering from symptoms like yellow skin, dark urine, indigestion, or fatty liver diseases.",Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,recommendation_chart_clean.csv,needs_review,
GAP-00334,faq,DJP1072,DJ-HEA-0073,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00335,faq,DJP1073,DJ-HEA-0074,,warnings,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved warnings / side-effects statement,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00336,faq,DJP1073,DJ-HEA-0074,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,,missing,
GAP-00337,faq,DJP1073,DJ-HEA-0074,,target_customer,"Individuals seeking to improve digestion, boost immunity, or manage skin disorders and weight.",Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,recommendation_chart_clean.csv,needs_review,
GAP-00338,faq,DJP1073,DJ-HEA-0074,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00339,faq,DJP1073,DJ-HEA-0074,,ingredients,Aloe Vera (packed with over 75 nutrients including Vitamin B12) and Guava (a rich plant source of Vitamin C).,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00340,faq,DJP1073,DJ-HEA-0074,,dosage,"Adults: 20-30 ml twice daily. Children: 5-10 ml twice daily. Shake the bottle well before use, dilute in 150ml water, consume on an empty stomach in the morning or 30 minutes before a meal.",Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00341,faq,DJP1074,DJ-HEA-0075,,target_customer,"People experiencing chest congestion, cough, cold, throat irritation, or flu symptoms.",Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00342,faq,DJP1074,DJ-HEA-0075,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00343,faq,DJP1074,DJ-HEA-0075,,ingredients,"Powerful herbal ingredients include Tulsi, Mulethi, Banafsha, Vasaka, Pippali, and Pudina Satva.",Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00344,faq,DJP1074,DJ-HEA-0075,,dosage,Adults (12+ years): 10-15 ml every 4-6 hours. Children (6-12 years): 5-10 ml every 4-6 hours. Take directly or mix with warm water. Shake well before use.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00345,faq,DJP1074,DJ-HEA-0075,,warnings,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved warnings / side-effects statement,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00346,faq,DJP1074,DJ-HEA-0075,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,,missing,
GAP-00347,faq,DJP1075,DJ-HEA-0076,,target_customer,"Individuals seeking to revitalize their mind and body, manage stress, and overcome fatigue or weakness.",Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00348,faq,DJP1075,DJ-HEA-0076,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00349,faq,DJP1075,DJ-HEA-0076,,ingredients,It is formulated with Ashvagandha extract.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00350,faq,DJP1075,DJ-HEA-0076,,dosage,"Take 1 capsule twice daily, preferably with milk, or as directed by your physician.",Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00351,faq,DJP1075,DJ-HEA-0076,,warnings,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved warnings / side-effects statement,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00352,faq,DJP1075,DJ-HEA-0076,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,,missing,
GAP-00353,faq,DJP1076,DJ-HEA-0077,,target_customer,"Individuals looking for a daily natural boost to their immunity, skin/hair vitality, and digestive wellness.",Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00354,faq,DJP1076,DJ-HEA-0077,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00355,faq,DJP1076,DJ-HEA-0077,,ingredients,It is formulated with Amla extract.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00356,faq,DJP1076,DJ-HEA-0077,,dosage,"Take 1-2 capsules twice daily with water before meals, or as directed by your physician.",Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00357,faq,DJP1076,DJ-HEA-0077,,warnings,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved warnings / side-effects statement,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00358,faq,DJP1076,DJ-HEA-0077,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,,missing,
GAP-00359,faq,DJP1077,DJ-HEA-0078,,dosage,Take 1 tablet twice a day with meals or as directed by a healthcare professional. Best consumed preferably after meals with a full glass of water or milk.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00360,faq,DJP1077,DJ-HEA-0078,,warnings,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved warnings / side-effects statement,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00361,faq,DJP1077,DJ-HEA-0078,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,,missing,
GAP-00362,faq,DJP1077,DJ-HEA-0078,,target_customer,"Individuals needing bone and joint support, specifically addressing joint stiffness, bone health, or elderly individuals managing osteoporosis-related weaknesses.",Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,recommendation_chart_clean.csv,needs_review,
GAP-00363,faq,DJP1077,DJ-HEA-0078,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00364,faq,DJP1077,DJ-HEA-0078,,ingredients,"Contains Calcium Citrate Malate, Vitamin D3, Magnesium, Zinc, Cissus Quadrangularis, and Moringa Oleifera.",Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00365,faq,DJP1078,DJ-HEA-0079,,target_customer,"People suffering from constipation, gas, bloating, flatulence, and general digestive discomfort.",Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,recommendation_chart_clean.csv,needs_review,
GAP-00366,faq,DJP1078,DJ-HEA-0079,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,,missing,
GAP-00367,faq,DJP1078,DJ-HEA-0079,,ingredients,"Powerful herbal ingredients include Sanay, Banafsha, Amla, Haritaki, and Nisoth.",Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00368,faq,DJP1078,DJ-HEA-0079,,dosage,"Take 8-10 gm at bedtime with lukewarm water, or as directed by your physician.",Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Dayjoy_Product_Brochure_English_July2026.pdf,needs_review,
GAP-00369,faq,DJP1078,DJ-HEA-0079,,warnings,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved warnings / side-effects statement,Dayjoy QA / Regulatory / Product Content,P1,,missing,
