product_id,product_code,sku,product_name,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
34,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium
34,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium
34,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
34,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
34,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
34,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
34,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
34,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),What is the pack size?,This specific item comes in a 100g pack size.,dosage,10,Various Documents,,medium
34,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),What is Hydra Aloevera Body Lotion (300ml)?,"Hydra Aloevera Body Lotion (300ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),What is the price and business volume (BV) for Hydra Aloevera Body Lotion (300ml)?,"The MRP is ₹349.0, Distributor Price (DP) is ₹245.0, and the Business Volume (BV) is 76.0.",pricing,2,Various Documents,,high
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),What is the pack size?,This specific item comes in a 300ml pack size.,dosage,10,Various Documents,,medium
35,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
36,DJP1035,DJ-PER-0036,Kesham (100ml),What is Kesham (100ml)?,"Kesham (100ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium
36,DJP1035,DJ-PER-0036,Kesham (100ml),What is the price and business volume (BV) for Kesham (100ml)?,"The MRP is ₹149.0, Distributor Price (DP) is ₹91.0, and the Business Volume (BV) is 24.0.",pricing,2,Various Documents,,high
36,DJP1035,DJ-PER-0036,Kesham (100ml),Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium
36,DJP1035,DJ-PER-0036,Kesham (100ml),Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium
36,DJP1035,DJ-PER-0036,Kesham (100ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
36,DJP1035,DJ-PER-0036,Kesham (100ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
36,DJP1035,DJ-PER-0036,Kesham (100ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
36,DJP1035,DJ-PER-0036,Kesham (100ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
36,DJP1035,DJ-PER-0036,Kesham (100ml),How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
36,DJP1035,DJ-PER-0036,Kesham (100ml),What is the pack size?,This specific item comes in a 100ml pack size.,dosage,10,Various Documents,,medium
36,DJP1035,DJ-PER-0036,Kesham (100ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),What is Luxwash Handwash (250ml)?,"Luxwash Handwash (250ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),What is the price and business volume (BV) for Luxwash Handwash (250ml)?,"The MRP is ₹150.0, Distributor Price (DP) is ₹95.0, and the Business Volume (BV) is 17.0.",pricing,2,Various Documents,,high
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),What is the pack size?,This specific item comes in a 250ml pack size.,dosage,10,Various Documents,,medium
37,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),What is Milk & Keratin Extracts Shampoo (100ml)?,"Milk & Keratin Extracts Shampoo (100ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),What is the price and business volume (BV) for Milk & Keratin Extracts Shampoo (100ml)?,"The MRP is ₹175.0, Distributor Price (DP) is ₹118.0, and the Business Volume (BV) is 33.0.",pricing,2,Various Documents,,high
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),What is the pack size?,This specific item comes in a 100ml pack size.,dosage,10,Various Documents,,medium
38,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
39,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),What is Milk Bath Soap (100g)?,"Milk Bath Soap (100g) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium
39,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),What is the price and business volume (BV) for Milk Bath Soap (100g)?,"The MRP is ₹75.0, Distributor Price (DP) is ₹52.0, and the Business Volume (BV) is 9.0.",pricing,2,Various Documents,,high
39,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium
39,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium
39,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
