chunk_id,parent_doc_id,chunk_index,chunk_text,doc_type,source_document,source_section,product_name,product_code,sku,tags,keywords,category,confidence,source_reference,notes
intent_1,dayjoy_master_intent_dataset,1,Q: What is Multivitamins Tablets? A: Multivitamins Tablets is a HEALTH CARE product by Dayjoy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Multivitamins Tablets,DJP1094,DJ-HEA-0095,informational;product_info,what is multivitamins tablets,informational,high,Products Master,
intent_819,dayjoy_master_intent_dataset,819,"Q: Which product is good for Loss of sensation or numbness? A: Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE OR OMEGA 3-6-9 SOFTGEL CAPSULES. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for loss of sensation,recommendation,high,Recommendation Chart,
intent_820,dayjoy_master_intent_dataset,820,Q: How do I get a refund? A: Refunds for returned products are processed to the original bank account or payment method after inspection.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,policy,,,,policy;shipping_refund,how do i get a refund,policy,high,Shipping/Refund Policy,
intent_821,dayjoy_master_intent_dataset,821,Q: What is Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml)? A: Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml) is a HEALTH CARE product by Dayjoy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml),DJP1080,DJ-HEA-0081,informational;product_info,what is golden elixir nano curcumin drops pack,informational,high,Products Master,
intent_822,dayjoy_master_intent_dataset,822,"Q: Which product is good for Blurred Vision? A: Based on Dayjoy recommendations, you may consider EYE ELIXIR DROPS. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for blurred vision,recommendation,high,Recommendation Chart,
intent_823,dayjoy_master_intent_dataset,823,Q: DP of DJP1062 A: The Distributor Price (DP) is ₹299.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,AcneX Anti-Acne Foaming Cleanser (100ml),DJP1062,DJ-SKI-0063,pricing;dp,dp of djp1062,pricing,high,Price List,
intent_824,dayjoy_master_intent_dataset,824,"Q: I have Shortness of Breath, what should I take? A: Dayjoy suggests AMPLE MEAL for Shortness of Breath. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have shortness of breath what should i,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_825,dayjoy_master_intent_dataset,825,Q: What is Regain Aloevera Shampoo (300ml)? A: Regain Aloevera Shampoo (300ml) is a PERSONAL CARE product by Dayjoy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Regain Aloevera Shampoo (300ml),DJP1041,DJ-PER-0042,informational;product_info,what is regain aloevera shampoo 300ml,informational,high,Products Master,
intent_826,dayjoy_master_intent_dataset,826,"Q: Which product is good for Nausea/Vomiting? A: Based on Dayjoy recommendations, you may consider ADILIV TABLETS. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for nausea vomiting,recommendation,high,Recommendation Chart,
intent_827,dayjoy_master_intent_dataset,827,Q: Tell me about PREMIUM PACKAGE A: This is a premium product under Dayjoy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,PREMIUM PACKAGE,DJP1165,DJ-COM-0166,informational;product_discovery,tell me about premium package,informational,high,Products Master,
intent_828,dayjoy_master_intent_dataset,828,Q: What is Dayjoy's mission? A: To create values for customers through high-quality products backed by a satisfaction guarantee and uncompromising principles.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,company,,,,company;info,what is dayjoy s mission,company,high,Dayjoy Brochure,
intent_829,dayjoy_master_intent_dataset,829,"Q: Which product is good for Malnutrition? A: Based on Dayjoy recommendations, you may consider MULTI VITAMINS TABLETS. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for malnutrition,recommendation,high,Recommendation Chart,
intent_830,dayjoy_master_intent_dataset,830,"Q: I have Strain in the Eyes, what should I take? A: Dayjoy suggests EYE ELIXIR DROPS for Strain in the Eyes. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have strain in the eyes what should,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_831,dayjoy_master_intent_dataset,831,Q: Tell me about New Total Joy Rice Bran Oil (1 Litre) A: This is a premium product under Total Joy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,New Total Joy Rice Bran Oil (1 Litre),DJP1021,DJ-FOO-0022,informational;product_discovery,tell me about new total joy rice bran,informational,high,Products Master,
intent_832,dayjoy_master_intent_dataset,832,Q: Is Amla Extract (60 Veg Capsules) a food product? A: It is categorized under HEALTH CARE.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Amla Extract (60 Veg Capsules),DJP1076,DJ-HEA-0077,informational;product_category,is amla extract 60 veg capsules a food,informational,high,Products Master,
intent_833,dayjoy_master_intent_dataset,833,"Q: I have Bright Red Blood in Stools an Itchy Anus, what should I take? A: Dayjoy suggests GO PILES TABLETS for Bright Red Blood in Stools an Itchy Anus. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have bright red blood in stools an,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_834,dayjoy_master_intent_dataset,834,Q: Tell me about Haldi Powder (500g) A: This is a premium product under Aayushmaan / YumDum / Total Joy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Haldi Powder (500g),DJP1011,DJ-FOO-0012,informational;product_discovery,tell me about haldi powder 500g,informational,high,Products Master,
intent_835,dayjoy_master_intent_dataset,835,"Q: I have Breathlessness, what should I take? A: Dayjoy suggests ASTHPRASH OR N-ASTHEAL TABLET for Breathlessness. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have breathlessness what should i take,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_836,dayjoy_master_intent_dataset,836,Q: DP of DJP1158 A: The Distributor Price (DP) is ₹75.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,Hindi One-Page Compensation Plan (Set of 25 Leaflets),DJP1158,DJ-PRO-0159,pricing;dp,dp of djp1158,pricing,high,Price List,
intent_837,dayjoy_master_intent_dataset,837,"Q: I have Weakness, what should I take? A: Dayjoy suggests MULTI VITAMINS TABLETS for Weakness. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have weakness what should i take,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_838,dayjoy_master_intent_dataset,838,Q: Tell me about Adicardial Syrup (500ml) A: This is a premium product under Curind.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Adicardial Syrup (500ml),DJP1067,DJ-HEA-0068,informational;product_discovery,tell me about adicardial syrup 500ml,informational,high,Products Master,
intent_839,dayjoy_master_intent_dataset,839,Q: DP of DJP1153 A: The Distributor Price (DP) is ₹1100.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,Dayjoy Backpack Bag,DJP1153,DJ-PRO-0154,pricing;dp,dp of djp1153,pricing,high,Price List,
intent_840,dayjoy_master_intent_dataset,840,Q: Tell me about Super Rich Berry Juice (1 Ltr.) A: This is a premium product under Curind.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Super Rich Berry Juice (1 Ltr.),DJP1102,DJ-HEA-0103,informational;product_discovery,tell me about super rich berry juice 1,informational,high,Products Master,
intent_841,dayjoy_master_intent_dataset,841,Q: What is Aqua Energiser (Single)? A: Aqua Energiser (Single) is a AQUA ESSENTIALS product by Dayjoy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Aqua Energiser (Single),DJP1139,DJ-AQU-0140,informational;product_info,what is aqua energiser single,informational,high,Products Master,
intent_842,dayjoy_master_intent_dataset,842,Q: Tell me about WildMuse Premium Loofah A: This is a premium product under Wild Muse.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,WildMuse Premium Loofah,DJP1054,DJ-PER-0055,informational;product_discovery,tell me about wildmuse premium loofah,informational,high,Products Master,
intent_843,dayjoy_master_intent_dataset,843,Q: DP of DJP1130 A: The Distributor Price (DP) is ₹949.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,Joy-O-Zyme (500ml),DJP1130,DJ-AGR-0131,pricing;dp,dp of djp1130,pricing,high,Price List,
intent_844,dayjoy_master_intent_dataset,844,Q: DP of DJP1001 A: The Distributor Price (DP) is ₹56.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,Chaat Masala (100g),DJP1001,DJ-FOO-0002,pricing;dp,dp of djp1001,pricing,high,Price List,
intent_845,dayjoy_master_intent_dataset,845,"Q: Which product is good for Sleeplessness? A: Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for sleeplessness,recommendation,high,Recommendation Chart,
intent_846,dayjoy_master_intent_dataset,846,Q: DP of DJP1115 A: The Distributor Price (DP) is ₹149.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,Dishwash Liquid Gel (500ml),DJP1115,DJ-HOM-0116,pricing;dp,dp of djp1115,pricing,high,Price List,
intent_847,dayjoy_master_intent_dataset,847,Q: How much is in one pack of Sunscreen SPF 50+ (50gm)? A: The pack size is 50gm.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Sunscreen SPF 50+ (50gm),DJP1059,DJ-SKI-0060,informational;pack_size,how much is in one pack of sunscreen,informational,high,Products Master,
intent_848,dayjoy_master_intent_dataset,848,Q: Do I need to maintain inventory? A: No large investments in inventory or stock management are required.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,business,,,,business;joining,do i need to maintain inventory,business,high,Dayjoy Brochure / Loyalty Program,
intent_849,dayjoy_master_intent_dataset,849,"Q: Tell me about T-shirt New Design (L, M, XL) A: This is a premium product under Domatti.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,"T-shirt New Design (L, M, XL)",DJP1122,DJ-CLO-0123,informational;product_discovery,tell me about t shirt new design l,informational,high,Products Master,
intent_850,dayjoy_master_intent_dataset,850,"Q: Which product is good for Hypoactive Sexual Desire Disorder? A: Based on Dayjoy recommendations, you may consider ADILAFORTE TABLET. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for hypoactive sexual desire,recommendation,high,Recommendation Chart,
intent_851,dayjoy_master_intent_dataset,851,Q: How much is in one pack of Designer Mask (Pack of 5)? A: The pack size is Pack of 5.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Designer Mask (Pack of 5),DJP1120,DJ-CLO-0121,informational;pack_size,how much is in one pack of designer,informational,high,Products Master,
intent_852,dayjoy_master_intent_dataset,852,"Q: Which product is good for Pain Around Your Anus? A: Based on Dayjoy recommendations, you may consider GO PILES TABLETS. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for pain around your,recommendation,high,Recommendation Chart,
intent_853,dayjoy_master_intent_dataset,853,"Q: Which product is good for Shortness of Breath? A: Based on Dayjoy recommendations, you may consider ADILIPO TABLET. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for shortness of breath,recommendation,high,Recommendation Chart,
intent_854,dayjoy_master_intent_dataset,854,Q: What is Daily Tea (250g)? A: Daily Tea (250g) is a FOOD PRODUCTS product by Dayjoy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Daily Tea (250g),DJP1003,DJ-FOO-0004,informational;product_info,what is daily tea 250g,informational,high,Products Master,
intent_855,dayjoy_master_intent_dataset,855,"Q: Do you have Premium Suit Length (Black)? A: Yes, Premium Suit Length (Black) is available. Code: DJP1119",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,transactional,Premium Suit Length (Black),DJP1119,DJ-CLO-0120,transactional;availability,do you have premium suit length black,transactional,high,Products Master,
intent_856,dayjoy_master_intent_dataset,856,"Q: Do you have BR Rich Oil (200ml)? A: Yes, BR Rich Oil (200ml) is available. Code: DJP1029",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,transactional,BR Rich Oil (200ml),DJP1029,DJ-PER-0030,transactional;availability,do you have br rich oil 200ml,transactional,high,Products Master,
intent_857,dayjoy_master_intent_dataset,857,"Q: Do you have Kahwa Masala Chai (25 Pcs)? A: Yes, Kahwa Masala Chai (25 Pcs) is available. Code: DJP1111",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,transactional,Kahwa Masala Chai (25 Pcs),DJP1111,DJ-HEA-0112,transactional;availability,do you have kahwa masala chai 25 pcs,transactional,high,Products Master,
intent_858,dayjoy_master_intent_dataset,858,"Q: Do you have Adicardial Syrup (500ml)? A: Yes, Adicardial Syrup (500ml) is available. Code: DJP1067",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,transactional,Adicardial Syrup (500ml),DJP1067,DJ-HEA-0068,transactional;availability,do you have adicardial syrup 500ml,transactional,high,Products Master,
intent_859,dayjoy_master_intent_dataset,859,"Q: Do you have Haldi Powder (25g)? A: Yes, Haldi Powder (25g) is available. Code: DJP1009",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,transactional,Haldi Powder (25g),DJP1009,DJ-FOO-0010,transactional;availability,do you have haldi powder 25g,transactional,high,Products Master,
intent_860,dayjoy_master_intent_dataset,860,"Q: Which product is good for Palpitations? A: Based on Dayjoy recommendations, you may consider ADILIPO TABLET. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for palpitations,recommendation,high,Recommendation Chart,
intent_861,dayjoy_master_intent_dataset,861,"Q: I have Swelling in legs ankles and feet from retention of fluids, what should I take? A: Dayjoy suggests KIDNEY KAWACH for Swelling in legs ankles and feet from retention of fluids. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have swelling in legs ankles and feet,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_862,dayjoy_master_intent_dataset,862,"Q: Which product is good for Difficulty falling asleep at night? A: Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for difficulty falling asleep,recommendation,high,Recommendation Chart,
intent_863,dayjoy_master_intent_dataset,863,"Q: Do you guarantee income? A: No, earnings are estimates and not guaranteed. Success depends on individual effort and dedication.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,compliance,,,,compliance;policy,do you guarantee income,compliance,high,FSSAI / Social Media Policy / Income Disclaimer,
intent_864,dayjoy_master_intent_dataset,864,"Q: I have Extreme Hunger, what should I take? A: Dayjoy suggests DIBEAT TABLETS for Extreme Hunger. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have extreme hunger what should i take,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_865,dayjoy_master_intent_dataset,865,Q: Is Nonima (500ml) a food product? A: It is categorized under HEALTH CARE.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Nonima (500ml),DJP1095,DJ-HEA-0096,informational;product_category,is nonima 500ml a food product,informational,high,Products Master,
