chunk_id,chunk_type,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,text
product_core::DJP1131::DJ-AGR-0132,product_core,dayjoy-canonical-product-master-final,,DJP1131,DJ-AGR-0132,,"public, distributor, internal",low,high,2026-05-05,approved,Product: JoySpread 80+ Gold (250ml). Code: DJP1131. SKU: DJ-AGR-0132. Pack size: 250ml. MRP: 499.0. DP: 329.0. BV: 75.0.
pricing_row::DJP1131::DJ-AGR-0132,pricing_row,India-BV-Price-May-2026,,DJP1131,DJ-AGR-0132,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for JoySpread 80+ Gold (250ml): MRP INR 499; DP INR 329; BV 75; pack size 250ml.
product_core::DJP1132::DJ-AGR-0133,product_core,dayjoy-canonical-product-master-final,,DJP1132,DJ-AGR-0133,,"public, distributor, internal",low,high,2026-05-05,approved,Product: JoySpread 80+ Gold (100ml). Code: DJP1132. SKU: DJ-AGR-0133. Pack size: 100ml. MRP: 249.0. DP: 155.0. BV: 37.0.
pricing_row::DJP1132::DJ-AGR-0133,pricing_row,India-BV-Price-May-2026,,DJP1132,DJ-AGR-0133,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for JoySpread 80+ Gold (100ml): MRP INR 249; DP INR 155; BV 37; pack size 100ml.
product_core::DJP1133::DJ-AGR-0134,product_core,dayjoy-canonical-product-master-final,,DJP1133,DJ-AGR-0134,,"public, distributor, internal",low,high,2026-05-05,approved,Product: JoyGrow 2X (Granules) (2kg). Code: DJP1133. SKU: DJ-AGR-0134. Pack size: 2kg. MRP: 999.0. DP: 499.0. BV: 180.0.
pricing_row::DJP1133::DJ-AGR-0134,pricing_row,India-BV-Price-May-2026,,DJP1133,DJ-AGR-0134,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for JoyGrow 2X (Granules) (2kg): MRP INR 999; DP INR 499; BV 180; pack size 2kg.
product_core::DJP1134::DJ-AGR-0135,product_core,dayjoy-canonical-product-master-final,,DJP1134,DJ-AGR-0135,,"public, distributor, internal",low,high,2026-05-05,approved,Product: JoyProtect (500ml). Code: DJP1134. SKU: DJ-AGR-0135. Pack size: 500ml. MRP: 1499.0. DP: 949.0. BV: 390.0.
pricing_row::DJP1134::DJ-AGR-0135,pricing_row,India-BV-Price-May-2026,,DJP1134,DJ-AGR-0135,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for JoyProtect (500ml): MRP INR 1499; DP INR 949; BV 390; pack size 500ml.
product_core::DJP1135::DJ-AGR-0136,product_core,dayjoy-canonical-product-master-final,,DJP1135,DJ-AGR-0136,,"public, distributor, internal",low,high,2026-05-05,approved,Product: JoyCalcium (2 Litre). Code: DJP1135. SKU: DJ-AGR-0136. Pack size: 2 L. MRP: 1049.0. DP: 699.0. BV: 250.0.
pricing_row::DJP1135::DJ-AGR-0136,pricing_row,India-BV-Price-May-2026,,DJP1135,DJ-AGR-0136,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for JoyCalcium (2 Litre): MRP INR 1049; DP INR 699; BV 250; pack size 2 L.
product_core::DJP1136::DJ-GER-0137,product_core,dayjoy-canonical-product-master-final,,DJP1136,DJ-GER-0137,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Bio-Germanium & Magnetic Mattress. Code: DJP1136. SKU: DJ-GER-0137. Pack size: 1 unit. MRP: 15000.0. DP: 9999.0. BV: 4250.0.
pricing_row::DJP1136::DJ-GER-0137,pricing_row,India-BV-Price-May-2026,,DJP1136,DJ-GER-0137,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Bio-Germanium & Magnetic Mattress: MRP INR 15000; DP INR 9999; BV 4250; pack size 1 unit.
product_core::DJP1137::DJ-GER-0138,product_core,dayjoy-canonical-product-master-final,,DJP1137,DJ-GER-0138,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Bio-Germanium & Magnetic Mattress (Pack of 2). Code: DJP1137. SKU: DJ-GER-0138. Pack size: 2. MRP: 30000.0. DP: 14999.0. BV: 5000.0.
pricing_row::DJP1137::DJ-GER-0138,pricing_row,India-BV-Price-May-2026,,DJP1137,DJ-GER-0138,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Bio-Germanium & Magnetic Mattress (Pack of 2): MRP INR 30000; DP INR 14999; BV 5000; pack size 2.
product_core::DJP1138::DJ-AQU-0139,product_core,dayjoy-canonical-product-master-final,,DJP1138,DJ-AQU-0139,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Aqua Energiser (Pack of 3). Code: DJP1138. SKU: DJ-AQU-0139. Pack size: 3. MRP: 9000.0. DP: 5499.0. BV: 2500.0.
pricing_row::DJP1138::DJ-AQU-0139,pricing_row,India-BV-Price-May-2026,,DJP1138,DJ-AQU-0139,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Aqua Energiser (Pack of 3): MRP INR 9000; DP INR 5499; BV 2500; pack size 3.
product_core::DJP1139::DJ-AQU-0140,product_core,dayjoy-canonical-product-master-final,,DJP1139,DJ-AQU-0140,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Aqua Energiser (Single). Code: DJP1139. SKU: DJ-AQU-0140. Pack size: 1 unit. MRP: 3499.0. DP: 2000.0. BV: 1100.0.
pricing_row::DJP1139::DJ-AQU-0140,pricing_row,India-BV-Price-May-2026,,DJP1139,DJ-AQU-0140,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Aqua Energiser (Single): MRP INR 3499; DP INR 2000; BV 1100; pack size 1 unit.
product_core::DJP1140::DJ-AQU-0141,product_core,dayjoy-canonical-product-master-final,,DJP1140,DJ-AQU-0141,,"public, distributor, internal",low,high,2026-05-05,approved,Product: New Perfect-Ion. Code: DJP1140. SKU: DJ-AQU-0141. Pack size: 1 unit. MRP: 23999.0. DP: 14999.0. BV: 5000.0.
pricing_row::DJP1140::DJ-AQU-0141,pricing_row,India-BV-Price-May-2026,,DJP1140,DJ-AQU-0141,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for New Perfect-Ion: MRP INR 23999; DP INR 14999; BV 5000; pack size 1 unit.
product_core::DJP1141::DJ-AQU-0142,product_core,dayjoy-canonical-product-master-final,,DJP1141,DJ-AQU-0142,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Perfect-Ion Testing Solutions. Code: DJP1141. SKU: DJ-AQU-0142. Pack size: 1 set. MRP: 1399.0. DP: 699.0. BV: 280.0.
pricing_row::DJP1141::DJ-AQU-0142,pricing_row,India-BV-Price-May-2026,,DJP1141,DJ-AQU-0142,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Perfect-Ion Testing Solutions: MRP INR 1399; DP INR 699; BV 280; pack size 1 set.
product_core::DJP1142::DJ-AQU-0143,product_core,dayjoy-canonical-product-master-final,,DJP1142,DJ-AQU-0143,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Perfect-Ion Leaflets (Set of 25). Code: DJP1142. SKU: DJ-AQU-0143. Pack size: 25. MRP: 36.0. DP: 36.0. BV: 0.0.
pricing_row::DJP1142::DJ-AQU-0143,pricing_row,India-BV-Price-May-2026,,DJP1142,DJ-AQU-0143,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Perfect-Ion Leaflets (Set of 25): MRP INR 36; DP INR 36; BV 0; pack size 25.
product_core::DJP1143::DJ-AQU-0144,product_core,dayjoy-canonical-product-master-final,,DJP1143,DJ-AQU-0144,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Perfect-Ion Leaflets (Set of 50). Code: DJP1143. SKU: DJ-AQU-0144. Pack size: 50. MRP: 66.0. DP: 66.0. BV: 0.0.
pricing_row::DJP1143::DJ-AQU-0144,pricing_row,India-BV-Price-May-2026,,DJP1143,DJ-AQU-0144,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Perfect-Ion Leaflets (Set of 50): MRP INR 66; DP INR 66; BV 0; pack size 50.
product_core::DJP1144::DJ-AQU-0145,product_core,dayjoy-canonical-product-master-final,,DJP1144,DJ-AQU-0145,,"public, distributor, internal",low,high,2026-05-05,approved,Product: N-SF 9.5 Mineraliser. Code: DJP1144. SKU: DJ-AQU-0145. Pack size: 1 unit. MRP: 1999.0. DP: 1499.0. BV: 450.0.
pricing_row::DJP1144::DJ-AQU-0145,pricing_row,India-BV-Price-May-2026,,DJP1144,DJ-AQU-0145,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for N-SF 9.5 Mineraliser: MRP INR 1999; DP INR 1499; BV 450; pack size 1 unit.
product_core::DJP1145::DJ-AQU-0146,product_core,dayjoy-canonical-product-master-final,,DJP1145,DJ-AQU-0146,,"public, distributor, internal",low,high,2026-05-05,approved,Product: N-SF 10.5 Mineraliser. Code: DJP1145. SKU: DJ-AQU-0146. Pack size: 1 unit. MRP: 1999.0. DP: 1499.0. BV: 450.0.
pricing_row::DJP1145::DJ-AQU-0146,pricing_row,India-BV-Price-May-2026,,DJP1145,DJ-AQU-0146,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for N-SF 10.5 Mineraliser: MRP INR 1999; DP INR 1499; BV 450; pack size 1 unit.
product_core::DJP1146::DJ-PRO-0147,product_core,dayjoy-canonical-product-master-final,,DJP1146,DJ-PRO-0147,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Diary. Code: DJP1146. SKU: DJ-PRO-0147. Pack size: 1 unit. MRP: 299.0. DP: 275.0. BV: 0.0.
pricing_row::DJP1146::DJ-PRO-0147,pricing_row,India-BV-Price-May-2026,,DJP1146,DJ-PRO-0147,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Diary: MRP INR 299; DP INR 275; BV 0; pack size 1 unit.
product_core::DJP1147::DJ-PRO-0148,product_core,dayjoy-canonical-product-master-final,,DJP1147,DJ-PRO-0148,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Leather Bag. Code: DJP1147. SKU: DJ-PRO-0148. Pack size: 1 unit. MRP: 2999.0. DP: 1599.0. BV: 550.0.
pricing_row::DJP1147::DJ-PRO-0148,pricing_row,India-BV-Price-May-2026,,DJP1147,DJ-PRO-0148,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Leather Bag: MRP INR 2999; DP INR 1599; BV 550; pack size 1 unit.
product_core::DJP1148::DJ-PRO-0149,product_core,dayjoy-canonical-product-master-final,,DJP1148,DJ-PRO-0149,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Cap. Code: DJP1148. SKU: DJ-PRO-0149. Pack size: 1 unit. MRP: 95.0. DP: 95.0. BV: 0.0.
pricing_row::DJP1148::DJ-PRO-0149,pricing_row,India-BV-Price-May-2026,,DJP1148,DJ-PRO-0149,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Cap: MRP INR 95; DP INR 95; BV 0; pack size 1 unit.
product_core::DJP1149::DJ-PRO-0150,product_core,dayjoy-canonical-product-master-final,,DJP1149,DJ-PRO-0150,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Mug. Code: DJP1149. SKU: DJ-PRO-0150. Pack size: 1 unit. MRP: 125.0. DP: 125.0. BV: 0.0.
pricing_row::DJP1149::DJ-PRO-0150,pricing_row,India-BV-Price-May-2026,,DJP1149,DJ-PRO-0150,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Mug: MRP INR 125; DP INR 125; BV 0; pack size 1 unit.
product_core::DJP1150::DJ-PRO-0151,product_core,dayjoy-canonical-product-master-final,,DJP1150,DJ-PRO-0151,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Bike Sticker. Code: DJP1150. SKU: DJ-PRO-0151. Pack size: 1 unit. MRP: 20.0. DP: 20.0. BV: 0.0.
pricing_row::DJP1150::DJ-PRO-0151,pricing_row,India-BV-Price-May-2026,,DJP1150,DJ-PRO-0151,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Bike Sticker: MRP INR 20; DP INR 20; BV 0; pack size 1 unit.
product_core::DJP1151::DJ-PRO-0152,product_core,dayjoy-canonical-product-master-final,,DJP1151,DJ-PRO-0152,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Car Sticker. Code: DJP1151. SKU: DJ-PRO-0152. Pack size: 1 unit. MRP: 40.0. DP: 40.0. BV: 0.0.
pricing_row::DJP1151::DJ-PRO-0152,pricing_row,India-BV-Price-May-2026,,DJP1151,DJ-PRO-0152,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Car Sticker: MRP INR 40; DP INR 40; BV 0; pack size 1 unit.
product_core::DJP1152::DJ-PRO-0153,product_core,dayjoy-canonical-product-master-final,,DJP1152,DJ-PRO-0153,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Pin. Code: DJP1152. SKU: DJ-PRO-0153. Pack size: 1 unit. MRP: 150.0. DP: 150.0. BV: 0.0.
pricing_row::DJP1152::DJ-PRO-0153,pricing_row,India-BV-Price-May-2026,,DJP1152,DJ-PRO-0153,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Pin: MRP INR 150; DP INR 150; BV 0; pack size 1 unit.
product_core::DJP1153::DJ-PRO-0154,product_core,dayjoy-canonical-product-master-final,,DJP1153,DJ-PRO-0154,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Backpack Bag. Code: DJP1153. SKU: DJ-PRO-0154. Pack size: 1 unit. MRP: 1100.0. DP: 1100.0. BV: 0.0.
pricing_row::DJP1153::DJ-PRO-0154,pricing_row,India-BV-Price-May-2026,,DJP1153,DJ-PRO-0154,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Backpack Bag: MRP INR 1100; DP INR 1100; BV 0; pack size 1 unit.
product_core::DJP1154::DJ-PRO-0155,product_core,dayjoy-canonical-product-master-final,,DJP1154,DJ-PRO-0155,,"public, distributor, internal",low,high,2026-05-05,approved,Product: New Dayjoy Product Brochure (Hindi). Code: DJP1154. SKU: DJ-PRO-0155. Pack size: 1 copy. MRP: 250.0. DP: 250.0. BV: 0.0.
pricing_row::DJP1154::DJ-PRO-0155,pricing_row,India-BV-Price-May-2026,,DJP1154,DJ-PRO-0155,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for New Dayjoy Product Brochure (Hindi): MRP INR 250; DP INR 250; BV 0; pack size 1 copy.
product_core::DJP1155::DJ-PRO-0156,product_core,dayjoy-canonical-product-master-final,,DJP1155,DJ-PRO-0156,,"public, distributor, internal",low,high,2026-05-05,approved,Product: New Dayjoy Product Brochure (English). Code: DJP1155. SKU: DJ-PRO-0156. Pack size: 1 copy. MRP: 250.0. DP: 250.0. BV: 0.0.
pricing_row::DJP1155::DJ-PRO-0156,pricing_row,India-BV-Price-May-2026,,DJP1155,DJ-PRO-0156,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for New Dayjoy Product Brochure (English): MRP INR 250; DP INR 250; BV 0; pack size 1 copy.
product_core::DJP1156::DJ-PRO-0157,product_core,dayjoy-canonical-product-master-final,,DJP1156,DJ-PRO-0157,,"public, distributor, internal",low,high,2026-05-05,approved,Product: New Dayjoy Product Brochure (Telugu). Code: DJP1156. SKU: DJ-PRO-0157. Pack size: 1 copy. MRP: 250.0. DP: 250.0. BV: 0.0.
pricing_row::DJP1156::DJ-PRO-0157,pricing_row,India-BV-Price-May-2026,,DJP1156,DJ-PRO-0157,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for New Dayjoy Product Brochure (Telugu): MRP INR 250; DP INR 250; BV 0; pack size 1 copy.
product_core::DJP1157::DJ-PRO-0158,product_core,dayjoy-canonical-product-master-final,,DJP1157,DJ-PRO-0158,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Product Leaflets (Set of 48 Leaflets). Code: DJP1157. SKU: DJ-PRO-0158. Pack size: 48. MRP: 130.0. DP: 130.0. BV: 0.0.
pricing_row::DJP1157::DJ-PRO-0158,pricing_row,India-BV-Price-May-2026,,DJP1157,DJ-PRO-0158,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Product Leaflets (Set of 48 Leaflets): MRP INR 130; DP INR 130; BV 0; pack size 48.
product_core::DJP1158::DJ-PRO-0159,product_core,dayjoy-canonical-product-master-final,,DJP1158,DJ-PRO-0159,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Hindi One-Page Compensation Plan (Set of 25 Leaflets). Code: DJP1158. SKU: DJ-PRO-0159. Pack size: 25. MRP: 75.0. DP: 75.0. BV: 0.0.
pricing_row::DJP1158::DJ-PRO-0159,pricing_row,India-BV-Price-May-2026,,DJP1158,DJ-PRO-0159,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Hindi One-Page Compensation Plan (Set of 25 Leaflets): MRP INR 75; DP INR 75; BV 0; pack size 25.
product_core::DJP1159::DJ-PRO-0160,product_core,dayjoy-canonical-product-master-final,,DJP1159,DJ-PRO-0160,,"public, distributor, internal",low,high,2026-05-05,approved,Product: English One-Page Compensation Plan (Set of 25 Leaflets). Code: DJP1159. SKU: DJ-PRO-0160. Pack size: 25. MRP: 75.0. DP: 75.0. BV: 0.0.
pricing_row::DJP1159::DJ-PRO-0160,pricing_row,India-BV-Price-May-2026,,DJP1159,DJ-PRO-0160,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for English One-Page Compensation Plan (Set of 25 Leaflets): MRP INR 75; DP INR 75; BV 0; pack size 25.
product_core::DJP1160::DJ-PRO-0161,product_core,dayjoy-canonical-product-master-final,,DJP1160,DJ-PRO-0161,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Hindi One-Page Compensation Plan (Set of 50 Leaflets). Code: DJP1160. SKU: DJ-PRO-0161. Pack size: 50. MRP: 135.0. DP: 135.0. BV: 0.0.
pricing_row::DJP1160::DJ-PRO-0161,pricing_row,India-BV-Price-May-2026,,DJP1160,DJ-PRO-0161,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Hindi One-Page Compensation Plan (Set of 50 Leaflets): MRP INR 135; DP INR 135; BV 0; pack size 50.
product_core::DJP1161::DJ-PRO-0162,product_core,dayjoy-canonical-product-master-final,,DJP1161,DJ-PRO-0162,,"public, distributor, internal",low,high,2026-05-05,approved,Product: English One-Page Compensation Plan (Set of 50 Leaflets). Code: DJP1161. SKU: DJ-PRO-0162. Pack size: 50. MRP: 135.0. DP: 135.0. BV: 0.0.
pricing_row::DJP1161::DJ-PRO-0162,pricing_row,India-BV-Price-May-2026,,DJP1161,DJ-PRO-0162,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for English One-Page Compensation Plan (Set of 50 Leaflets): MRP INR 135; DP INR 135; BV 0; pack size 50.
product_core::DJP1162::DJ-PRO-0163,product_core,dayjoy-canonical-product-master-final,,DJP1162,DJ-PRO-0163,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Business Planner Book (Hindi). Code: DJP1162. SKU: DJ-PRO-0163. Pack size: 1 book. MRP: 250.0. DP: 250.0. BV: 0.0.
pricing_row::DJP1162::DJ-PRO-0163,pricing_row,India-BV-Price-May-2026,,DJP1162,DJ-PRO-0163,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Business Planner Book (Hindi): MRP INR 250; DP INR 250; BV 0; pack size 1 book.
product_core::DJP1163::DJ-PRO-0164,product_core,dayjoy-canonical-product-master-final,,DJP1163,DJ-PRO-0164,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Dayjoy Business Planner Book (English). Code: DJP1163. SKU: DJ-PRO-0164. Pack size: 1 book. MRP: 250.0. DP: 250.0. BV: 0.0.
pricing_row::DJP1163::DJ-PRO-0164,pricing_row,India-BV-Price-May-2026,,DJP1163,DJ-PRO-0164,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Dayjoy Business Planner Book (English): MRP INR 250; DP INR 250; BV 0; pack size 1 book.
product_core::DJP1164::DJ-COM-0165,product_core,dayjoy-canonical-product-master-final,,DJP1164,DJ-COM-0165,,"public, distributor, internal",low,high,2026-05-05,approved,Product: STANDARD PACKAGE. Code: DJP1164. SKU: DJ-COM-0165. Pack size: 1 package. MRP: 10997.0. DP: 5499.0. BV: 2500.0.
pricing_row::DJP1164::DJ-COM-0165,pricing_row,India-BV-Price-May-2026,,DJP1164,DJ-COM-0165,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for STANDARD PACKAGE: MRP INR 10997; DP INR 5499; BV 2500; pack size 1 package.
product_core::DJP1165::DJ-COM-0166,product_core,dayjoy-canonical-product-master-final,,DJP1165,DJ-COM-0166,,"public, distributor, internal",low,high,2026-05-05,approved,Product: PREMIUM PACKAGE. Code: DJP1165. SKU: DJ-COM-0166. Pack size: 1 package. MRP: 17592.0. DP: 10499.0. BV: 5000.0.
pricing_row::DJP1165::DJ-COM-0166,pricing_row,India-BV-Price-May-2026,,DJP1165,DJ-COM-0166,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for PREMIUM PACKAGE: MRP INR 17592; DP INR 10499; BV 5000; pack size 1 package.
product_core::DJP1166::DJ-COM-0167,product_core,dayjoy-canonical-product-master-final,,DJP1166,DJ-COM-0167,,"public, distributor, internal",low,high,2026-05-05,approved,Product: ELITE PACKAGE. Code: DJP1166. SKU: DJ-COM-0167. Pack size: 1 package. MRP: 28286.0. DP: 15999.0. BV: 7500.0.
pricing_row::DJP1166::DJ-COM-0167,pricing_row,India-BV-Price-May-2026,,DJP1166,DJ-COM-0167,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for ELITE PACKAGE: MRP INR 28286; DP INR 15999; BV 7500; pack size 1 package.
product_core::DJP1167::DJ-COM-0168,product_core,dayjoy-canonical-product-master-final,,DJP1167,DJ-COM-0168,,"public, distributor, internal",low,high,2026-05-05,approved,Product: AGRI PRO PACKAGE. Code: DJP1167. SKU: DJ-COM-0168. Pack size: 1 package. MRP: 29076.0. DP: 22650.0. BV: 10000.0.
pricing_row::DJP1167::DJ-COM-0168,pricing_row,India-BV-Price-May-2026,,DJP1167,DJ-COM-0168,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for AGRI PRO PACKAGE: MRP INR 29076; DP INR 22650; BV 10000; pack size 1 package.
