edge_id,from_type,from_id,relationship_type,to_type,to_id,evidence_source
E001073,Product,DJP1058,Ingredient,Ingredient,Licorice Extract,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001074,Product,DJP1058,Ingredient,Ingredient,Witch Hazel,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001075,Product,DJP1058,Ingredient,Ingredient,Gold Dust & Vitamin E,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001076,Product,DJP1058,Benefit,Benefit,"Deeply cleanses and removes impurities, Exfoliates dead skin cells, Hydrates and nourishes the skin",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001077,Product,DJP1058,FAQ,FAQ,1638,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001078,Product,DJP1058,FAQ,FAQ,1639,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001079,Product,DJP1058,FAQ,FAQ,1640,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001080,Product,DJP1058,FAQ,FAQ,1641,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001081,Product,DJP1058,FAQ,FAQ,1642,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001082,Product,DJP1058,FAQ,FAQ,1643,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001083,Product,DJP1058,FAQ,FAQ,1644,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001084,Product,DJP1058,FAQ,FAQ,1645,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001085,Product,DJP1058,FAQ,FAQ,1646,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001086,Product,DJP1058,FAQ,FAQ,1647,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001087,Product,DJP1058,FAQ,FAQ,1648,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001088,Product,DJP1058,SimilarProduct,Product,DJP1060,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001089,Product,DJP1058,SimilarProduct,Product,DJP1062,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001090,Product,DJP1058,Price,Price,MRP=449.0|DP=310.0|BV=100.0|PV=100.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E001091,Product,DJP1058,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001092,Product,DJP1059,Category,Category,SKIN CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001093,Product,DJP1059,Ingredient,Ingredient,Vitamin C,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001094,Product,DJP1059,Ingredient,Ingredient,Vitamin E,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001095,Product,DJP1059,Ingredient,Ingredient,Glycerin,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001096,Product,DJP1059,Ingredient,Ingredient,Zinc Oxide,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001097,Product,DJP1059,Ingredient,Ingredient,Aloe Vera,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001098,Product,DJP1059,Benefit,Benefit,"Protects skin from harmful UVA & UVB rays, helps prevent sun-induced dark spots and tanning, brightens skin",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001099,Product,DJP1059,FAQ,FAQ,1649,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001100,Product,DJP1059,FAQ,FAQ,1650,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001101,Product,DJP1059,FAQ,FAQ,1651,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001102,Product,DJP1059,FAQ,FAQ,1652,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001103,Product,DJP1059,FAQ,FAQ,1653,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001104,Product,DJP1059,FAQ,FAQ,1654,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001105,Product,DJP1059,FAQ,FAQ,1655,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001106,Product,DJP1059,FAQ,FAQ,1656,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001107,Product,DJP1059,FAQ,FAQ,1657,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001108,Product,DJP1059,FAQ,FAQ,1658,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001109,Product,DJP1059,FAQ,FAQ,1659,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001110,Product,DJP1059,SimilarProduct,Product,DJP1062,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001111,Product,DJP1059,Price,Price,MRP=349.0|DP=299.0|BV=92.0|PV=92.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E001112,Product,DJP1059,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001113,Product,DJP1060,Category,Category,SKIN CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001114,Product,DJP1060,Ingredient,Ingredient,Hyaluronic Acid,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001115,Product,DJP1060,Ingredient,Ingredient,Glycerin,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001116,Product,DJP1060,Ingredient,Ingredient,Aloe Vera,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001117,Product,DJP1060,Ingredient,Ingredient,Panthenol,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001118,Product,DJP1060,Benefit,Benefit,"Instantly hydrates and refreshes dull, tired skin, soothes and cools with aloe vera, balances oil without clogging pores",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001119,Product,DJP1060,FAQ,FAQ,1660,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001120,Product,DJP1060,FAQ,FAQ,1661,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001121,Product,DJP1060,FAQ,FAQ,1662,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001122,Product,DJP1060,FAQ,FAQ,1663,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001123,Product,DJP1060,FAQ,FAQ,1664,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001124,Product,DJP1060,FAQ,FAQ,1665,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001125,Product,DJP1060,FAQ,FAQ,1666,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001126,Product,DJP1060,FAQ,FAQ,1667,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001127,Product,DJP1060,FAQ,FAQ,1668,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001128,Product,DJP1060,FAQ,FAQ,1669,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001129,Product,DJP1060,FAQ,FAQ,1670,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001130,Product,DJP1060,SimilarProduct,Product,DJP1057,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001131,Product,DJP1060,SimilarProduct,Product,DJP1058,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001132,Product,DJP1060,Price,Price,MRP=449.0|DP=369.0|BV=110.0|PV=110.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E001133,Product,DJP1060,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001134,Product,DJP1061,Category,Category,SKIN CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001135,Product,DJP1061,Ingredient,Ingredient,Retinol Palmitate,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001136,Product,DJP1061,Ingredient,Ingredient,Ceramide-3,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001137,Product,DJP1061,Ingredient,Ingredient,Hyaluronic Acid,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001138,Product,DJP1061,Ingredient,Ingredient,Niacinamide,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001139,Product,DJP1061,Ingredient,Ingredient,Copper Peptides,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001140,Product,DJP1061,Ingredient,Ingredient,Vitamin E,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001141,Product,DJP1061,Benefit,Benefit,"Reduces the appearance of fine lines and wrinkles, Deeply hydrates and plumps the skin overnight, Strengthens the skin barrier",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001142,Product,DJP1061,FAQ,FAQ,1671,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001143,Product,DJP1061,FAQ,FAQ,1672,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001144,Product,DJP1061,FAQ,FAQ,1673,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001145,Product,DJP1061,FAQ,FAQ,1674,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001146,Product,DJP1061,FAQ,FAQ,1675,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001147,Product,DJP1061,FAQ,FAQ,1676,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001148,Product,DJP1061,FAQ,FAQ,1677,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001149,Product,DJP1061,FAQ,FAQ,1678,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001150,Product,DJP1061,FAQ,FAQ,1679,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001151,Product,DJP1061,FAQ,FAQ,1680,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001152,Product,DJP1061,FAQ,FAQ,1681,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001153,Product,DJP1061,SimilarProduct,Product,DJP1057,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001154,Product,DJP1061,Price,Price,MRP=799.0|DP=599.0|BV=225.0|PV=225.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E001155,Product,DJP1061,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001156,Product,DJP1062,Category,Category,SKIN CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001157,Product,DJP1062,Ingredient,Ingredient,Salicylic Acid 2%,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001158,Product,DJP1062,Ingredient,Ingredient,Green Tea Extract 2%,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001159,Product,DJP1062,Ingredient,Ingredient,Aloe Vera Extract,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001160,Product,DJP1062,Ingredient,Ingredient,Allantoin,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001161,Product,DJP1062,Benefit,Benefit,"Helps reduce acne, pimples, and blemishes, Removes excess oil and deeply cleanses pores, Soothes redness and irritation",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001162,Product,DJP1062,FAQ,FAQ,1682,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001163,Product,DJP1062,FAQ,FAQ,1683,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001164,Product,DJP1062,FAQ,FAQ,1684,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001165,Product,DJP1062,FAQ,FAQ,1685,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001166,Product,DJP1062,FAQ,FAQ,1686,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001167,Product,DJP1062,FAQ,FAQ,1687,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001168,Product,DJP1062,FAQ,FAQ,1688,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001169,Product,DJP1062,FAQ,FAQ,1689,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001170,Product,DJP1062,FAQ,FAQ,1690,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001171,Product,DJP1062,FAQ,FAQ,1691,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001172,Product,DJP1062,FAQ,FAQ,1692,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001173,Product,DJP1062,SimilarProduct,Product,DJP1058,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001174,Product,DJP1062,SimilarProduct,Product,DJP1059,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001175,Product,DJP1062,Price,Price,MRP=399.0|DP=299.0|BV=98.0|PV=98.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E001176,Product,DJP1062,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001177,Product,DJP1063,Category,Category,COLOR COSMETICS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001178,Product,DJP1063,Ingredient,Ingredient,Castor Oil,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001179,Product,DJP1063,Ingredient,Ingredient,Carnauba Wax,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001180,Product,DJP1063,Ingredient,Ingredient,Aloe Extract,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001181,Product,DJP1063,Ingredient,Ingredient,Camphor,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001182,Product,DJP1063,Ingredient,Ingredient,Vitamin E,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001183,Product,DJP1063,Ingredient,Ingredient,Candelilla Wax,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001184,Product,DJP1063,Benefit,Benefit,"Smudge-proof and waterproof for up to 12 hours, Enriched with natural, soothing herbal extracts, Non-drying",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001185,Product,DJP1063,FAQ,FAQ,1693,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001186,Product,DJP1063,FAQ,FAQ,1694,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001187,Product,DJP1063,FAQ,FAQ,1695,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001188,Product,DJP1063,FAQ,FAQ,1696,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001189,Product,DJP1063,FAQ,FAQ,1697,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001190,Product,DJP1063,FAQ,FAQ,1698,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001191,Product,DJP1063,FAQ,FAQ,1699,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001192,Product,DJP1063,FAQ,FAQ,1700,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001193,Product,DJP1063,FAQ,FAQ,1701,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001194,Product,DJP1063,FAQ,FAQ,1702,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001195,Product,DJP1063,FAQ,FAQ,1703,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001196,Product,DJP1063,SimilarProduct,Product,DJP1064,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001197,Product,DJP1063,Price,Price,MRP=299.0|DP=199.0|BV=65.0|PV=65.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E001198,Product,DJP1063,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001199,Product,DJP1064,Category,Category,COLOR COSMETICS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001200,Product,DJP1064,Ingredient,Ingredient,Almond Oil,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001201,Product,DJP1064,Ingredient,Ingredient,Aloe Vera,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001202,Product,DJP1064,Ingredient,Ingredient,Glycerine,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001203,Product,DJP1064,Ingredient,Ingredient,Vitamin E,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001204,Product,DJP1064,Ingredient,Ingredient,PEG-10 Dimethicone,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001205,Product,DJP1064,Ingredient,Ingredient,Carbon Black,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001206,Product,DJP1064,Benefit,Benefit,"24-hour long stay with an intense matte finish, Ultra-fine tip for sharp, precise application, Quick-drying",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001207,Product,DJP1064,FAQ,FAQ,1704,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001208,Product,DJP1064,FAQ,FAQ,1705,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001209,Product,DJP1064,FAQ,FAQ,1706,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001210,Product,DJP1064,FAQ,FAQ,1707,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001211,Product,DJP1064,FAQ,FAQ,1708,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001212,Product,DJP1064,FAQ,FAQ,1709,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001213,Product,DJP1064,FAQ,FAQ,1710,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001214,Product,DJP1064,FAQ,FAQ,1711,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001215,Product,DJP1064,FAQ,FAQ,1712,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001216,Product,DJP1064,FAQ,FAQ,1713,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001217,Product,DJP1064,FAQ,FAQ,1714,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001218,Product,DJP1064,SimilarProduct,Product,DJP1063,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001219,Product,DJP1064,Price,Price,MRP=399.0|DP=299.0|BV=105.0|PV=105.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E001220,Product,DJP1064,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001221,Product,DJP1065,Category,Category,HEALTH CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001222,Product,DJP1065,Ingredient,Ingredient,Tulsi,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001223,Product,DJP1065,Ingredient,Ingredient,Mulethi (Licorice),01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001224,Product,DJP1065,Ingredient,Ingredient,Kali Mirch (Black Pepper),01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001225,Product,DJP1065,Ingredient,Ingredient,Adusa (Vasa Patra),01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001226,Product,DJP1065,Ingredient,Ingredient,Honey,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001227,Product,DJP1065,Benefit,Benefit,"Cleans lungs from poisonous tar and air pollution, controls asthma and allergy problems, strengthens lung tissue, treats pneumonia, colds & coughs, bronchitis, and infections, boosts immunity, improves digestion",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001228,Product,DJP1065,FAQ,FAQ,1715,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001229,Product,DJP1065,FAQ,FAQ,1716,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001230,Product,DJP1065,FAQ,FAQ,1717,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001231,Product,DJP1065,FAQ,FAQ,1718,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001232,Product,DJP1065,FAQ,FAQ,1719,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001233,Product,DJP1065,FAQ,FAQ,1720,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001234,Product,DJP1065,FAQ,FAQ,1721,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001235,Product,DJP1065,FAQ,FAQ,1722,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001236,Product,DJP1065,FAQ,FAQ,1723,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001237,Product,DJP1065,FAQ,FAQ,1724,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001238,Product,DJP1065,FAQ,FAQ,1725,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001239,Product,DJP1065,FAQ,FAQ,1726,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001240,Product,DJP1065,FAQ,FAQ,1727,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001241,Product,DJP1065,SimilarProduct,Product,DJP1102,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001242,Product,DJP1065,SimilarProduct,Product,DJP1109,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001243,Product,DJP1065,RelatedProduct,Product,DJP1074,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001244,Product,DJP1065,RelatedProduct,Product,DJP1080,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001245,Product,DJP1065,RelatedProduct,Product,DJP1096,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001246,Product,DJP1065,RelatedProduct,Product,DJP1102,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001247,Product,DJP1065,RelatedProduct,Product,DJP1105,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001248,Product,DJP1065,RelatedProduct,Product,DJP1106,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001249,Product,DJP1065,Price,Price,MRP=2999.0|DP=1499.0|BV=720.0|PV=720.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E001250,Product,DJP1065,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001251,Product,DJP1066,Category,Category,HEALTH CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001252,Product,DJP1066,Ingredient,Ingredient,Ashok,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001253,Product,DJP1066,Ingredient,Ingredient,Satavari,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001254,Product,DJP1066,Ingredient,Ingredient,Lodhra,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001255,Product,DJP1066,Ingredient,Ingredient,Guduchi,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001256,Product,DJP1066,Ingredient,Ingredient,Punarnava,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001257,Product,DJP1066,Ingredient,Ingredient,Ashvagandha,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001258,Product,DJP1066,Benefit,Benefit,"Helps regulate menstrual cycles and alleviate related disorders, eases menstrual cramps, abdominal pain, and spasms, supports reproductive system detoxification",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E001259,Product,DJP1066,FAQ,FAQ,1728,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001260,Product,DJP1066,FAQ,FAQ,1729,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001261,Product,DJP1066,FAQ,FAQ,1730,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E001262,Product,DJP1066,FAQ,FAQ,1731,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
