faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence,audience,verified
1440,41,DJP1040,DJ-PER-0041,What is Neem & Tulsi Herbal Soap (100g) (Pack of 3)?,"Neem & Tulsi Herbal Soap (100g) (Pack of 3) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium,all,true
1441,41,DJP1040,DJ-PER-0041,What is the price and business volume (BV) for Neem & Tulsi Herbal Soap (100g) (Pack of 3)?,"The MRP is ₹147.0, Distributor Price (DP) is ₹107.0, and the Business Volume (BV) is 19.0.",pricing,2,Various Documents,,high,all,true
1442,41,DJP1040,DJ-PER-0041,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium,all,true
1443,41,DJP1040,DJ-PER-0041,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium,all,true
1444,41,DJP1040,DJ-PER-0041,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1445,41,DJP1040,DJ-PER-0041,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1446,41,DJP1040,DJ-PER-0041,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1447,41,DJP1040,DJ-PER-0041,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1448,41,DJP1040,DJ-PER-0041,How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1449,41,DJP1040,DJ-PER-0041,What is the pack size?,This specific item comes in a Pack of 3 pack size.,dosage,10,Various Documents,,medium,all,true
1450,41,DJP1040,DJ-PER-0041,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1451,42,DJP1041,DJ-PER-0042,What is Regain Aloevera Shampoo (300ml)?,"Regain Aloevera Shampoo (300ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium,all,true
1452,42,DJP1041,DJ-PER-0042,What is the price and business volume (BV) for Regain Aloevera Shampoo (300ml)?,"The MRP is ₹349.0, Distributor Price (DP) is ₹245.0, and the Business Volume (BV) is 76.0.",pricing,2,Various Documents,,high,all,true
1453,42,DJP1041,DJ-PER-0042,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium,all,true
1454,42,DJP1041,DJ-PER-0042,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium,all,true
1455,42,DJP1041,DJ-PER-0042,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1456,42,DJP1041,DJ-PER-0042,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1457,42,DJP1041,DJ-PER-0042,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1458,42,DJP1041,DJ-PER-0042,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1459,42,DJP1041,DJ-PER-0042,How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1460,42,DJP1041,DJ-PER-0042,What is the pack size?,This specific item comes in a 300ml pack size.,dosage,10,Various Documents,,medium,all,true
1461,42,DJP1041,DJ-PER-0042,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1462,43,DJP1042,DJ-PER-0043,What is Sandalwood & Shahi Gulab Body Lotion (150ml)?,"Sandalwood & Shahi Gulab Body Lotion (150ml) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium,all,true
1463,43,DJP1042,DJ-PER-0043,What is the price and business volume (BV) for Sandalwood & Shahi Gulab Body Lotion (150ml)?,"The MRP is ₹249.0, Distributor Price (DP) is ₹169.0, and the Business Volume (BV) is 56.0.",pricing,2,Various Documents,,high,all,true
1464,43,DJP1042,DJ-PER-0043,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium,all,true
1465,43,DJP1042,DJ-PER-0043,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium,all,true
1466,43,DJP1042,DJ-PER-0043,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1467,43,DJP1042,DJ-PER-0043,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1468,43,DJP1042,DJ-PER-0043,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1469,43,DJP1042,DJ-PER-0043,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1470,43,DJP1042,DJ-PER-0043,How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1471,43,DJP1042,DJ-PER-0043,What is the pack size?,This specific item comes in a 150ml pack size.,dosage,10,Various Documents,,medium,all,true
1472,43,DJP1042,DJ-PER-0043,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1473,44,DJP1043,DJ-PER-0044,What is Sanitary Pad (XL) (Pack of 10)?,"Sanitary Pad (XL) (Pack of 10) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium,all,true
1474,44,DJP1043,DJ-PER-0044,What is the price and business volume (BV) for Sanitary Pad (XL) (Pack of 10)?,"The MRP is ₹249.0, Distributor Price (DP) is ₹130.0, and the Business Volume (BV) is 40.0.",pricing,2,Various Documents,,high,all,true
1475,44,DJP1043,DJ-PER-0044,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium,all,true
1476,44,DJP1043,DJ-PER-0044,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium,all,true
1477,44,DJP1043,DJ-PER-0044,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1478,44,DJP1043,DJ-PER-0044,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1479,44,DJP1043,DJ-PER-0044,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1480,44,DJP1043,DJ-PER-0044,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1481,44,DJP1043,DJ-PER-0044,How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1482,44,DJP1043,DJ-PER-0044,What is the pack size?,This specific item comes in a Pack of 10 pack size.,dosage,10,Various Documents,,medium,all,true
1483,44,DJP1043,DJ-PER-0044,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1484,45,DJP1044,DJ-PER-0045,What is Sanitary Pad (XXL) (Pack of 10)?,"Sanitary Pad (XXL) (Pack of 10) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium,all,true
1485,45,DJP1044,DJ-PER-0045,What is the price and business volume (BV) for Sanitary Pad (XXL) (Pack of 10)?,"The MRP is ₹275.0, Distributor Price (DP) is ₹150.0, and the Business Volume (BV) is 45.0.",pricing,2,Various Documents,,high,all,true
1486,45,DJP1044,DJ-PER-0045,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,,medium,all,true
1487,45,DJP1044,DJ-PER-0045,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,,medium,all,true
1488,45,DJP1044,DJ-PER-0045,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1489,45,DJP1044,DJ-PER-0045,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1490,45,DJP1044,DJ-PER-0045,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1491,45,DJP1044,DJ-PER-0045,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1492,45,DJP1044,DJ-PER-0045,How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1493,45,DJP1044,DJ-PER-0045,What is the pack size?,This specific item comes in a Pack of 10 pack size.,dosage,10,Various Documents,,medium,all,true
1494,45,DJP1044,DJ-PER-0045,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1495,46,DJP1045,DJ-PER-0046,What is Seabuckthron Facial Kit (30g) (Pack of 6)?,"Seabuckthron Facial Kit (30g) (Pack of 6) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,,medium,all,true
