chunk_id,chunk_type,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,text,title,section,subcategory,tags,keywords,source_url,document_version,created_at,updated_at
product_core::DJP1168::DJ-COM-0169,product_core,dayjoy-canonical-product-master-final,,DJP1168,DJ-COM-0169,,"public, distributor, internal",low,high,2026-05-05,approved,Product: AGRI STARTER PACKAGE. Code: DJP1168. SKU: DJ-COM-0169. Pack size: 1 package. MRP: 15587.0. DP: 11499.0. BV: 5000.0.,Product Master: AGRI STARTER PACKAGE,Product Master,product_core,product_core; low; DJP1168,"agri, starter, package, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1168::DJ-COM-0169,pricing_row,India-BV-Price-May-2026,,DJP1168,DJ-COM-0169,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for AGRI STARTER PACKAGE: MRP INR 15587; DP INR 11499; BV 5000; pack size 1 package.,Pricing: AGRI STARTER PACKAGE,Pricing,pricing_row,pricing_row; safe_general; DJP1168,"agri, starter, package, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1169::DJ-COM-0170,product_core,dayjoy-canonical-product-master-final,,DJP1169,DJ-COM-0170,,"public, distributor, internal",low,high,2026-05-05,approved,Product: LEGEND PACKAGE. Code: DJP1169. SKU: DJ-COM-0170. Pack size: 1 package. MRP: 27687.0. DP: 18999.0. BV: 10000.0.,Product Master: LEGEND PACKAGE,Product Master,product_core,product_core; low; DJP1169,"legend, package, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1169::DJ-COM-0170,pricing_row,India-BV-Price-May-2026,,DJP1169,DJ-COM-0170,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for LEGEND PACKAGE: MRP INR 27687; DP INR 18999; BV 10000; pack size 1 package.,Pricing: LEGEND PACKAGE,Pricing,pricing_row,pricing_row; safe_general; DJP1169,"legend, package, pricing, row",,2026-05,2026-05-05,2026-08-09
faq_pair::1000,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Black Salt Sprinkler (200g)? A: Black Salt Sprinkler (200g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Black Salt Sprinkler (200g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1000,"black, salt, sprinkler, 200g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1001,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Black Salt Sprinkler (200g)? A: The MRP is ₹59.0, Distributor Price (DP) is ₹49.0, and the Business Volume (BV) is 10.0.",What is the price and business volume (BV) for Black Salt Sprinkler (200g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1000,"the, price, and, business, volume, for, black, salt, sprinkler, 200g, pricing, faq",,combined-v1,2026-08-09,2026-08-09
faq_pair::1002,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,usage,"public, distributor, internal",safe_general,medium,,approved,"Q: Who should use this? A: Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",Who should use this?,FAQ,usage,usage; faq_pair; safe_general; DJP1000,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1003,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: Is this product organic? A: Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",Is this product organic?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1000,"this, product, organic, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1004,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,storage,"public, distributor, internal",safe_general,low,,needs_review,Q: How should it be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,How should it be stored?,FAQ,storage,storage; faq_pair; safe_general; DJP1000,"storage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1005,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,Q: What is the shelf life / expiry? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,What is the shelf life / expiry?,FAQ,shelf_life,shelf_life; faq_pair; safe_general; DJP1000,"the, shelf, life, expiry, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1006,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,ingredients,"public, distributor, internal",safe_general,low,,needs_review,Q: What are the ingredients? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,What are the ingredients?,FAQ,ingredients,ingredients; faq_pair; safe_general; DJP1000,"ingredients, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1007,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,safety,"public, distributor, internal",safe_general,low,,needs_review,Q: Who should avoid it / contraindications? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Who should avoid it / contraindications?,FAQ,safety,safety; faq_pair; safe_general; DJP1000,"safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1008,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other FOOD PRODUCTS products? A: This product is uniquely formulated under the Aayushmaan / YumDum / Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,How does it compare to other FOOD PRODUCTS products?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1000,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1009,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 200g pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1000,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1010,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1000,DJ-FOO-0001,general_info,"public, distributor, internal",safe_general,medium,,approved,Q: Who manufactures this product? A: This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,Who manufactures this product?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1000,"general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1011,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1001,DJ-FOO-0002,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Chaat Masala (100g)? A: Chaat Masala (100g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Chaat Masala (100g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1001,"chaat, masala, 100g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1012,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1001,DJ-FOO-0002,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Chaat Masala (100g)? A: The MRP is ₹75.0, Distributor Price (DP) is ₹56.0, and the Business Volume (BV) is 10.0.",What is the price and business volume (BV) for Chaat Masala (100g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1001,"the, price, and, business, volume, for, chaat, masala, 100g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1020,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1001,DJ-FOO-0002,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 100g pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1001,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1022,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1002,DJ-FOO-0003,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Chicken Masala (100g)? A: Chicken Masala (100g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Chicken Masala (100g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1002,"chicken, masala, 100g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1023,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1002,DJ-FOO-0003,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Chicken Masala (100g)? A: The MRP is ₹110.0, Distributor Price (DP) is ₹90.0, and the Business Volume (BV) is 15.0.",What is the price and business volume (BV) for Chicken Masala (100g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1002,"the, price, and, business, volume, for, chicken, masala, 100g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1033,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1003,DJ-FOO-0004,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Daily Tea (250g)? A: Daily Tea (250g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Daily Tea (250g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1003,"daily, tea, 250g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1034,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1003,DJ-FOO-0004,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Daily Tea (250g)? A: The MRP is ₹169.0, Distributor Price (DP) is ₹125.0, and the Business Volume (BV) is 20.0.",What is the price and business volume (BV) for Daily Tea (250g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1003,"the, price, and, business, volume, for, daily, tea, 250g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1042,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1003,DJ-FOO-0004,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 250g pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1003,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1044,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Daily Tea (500g)? A: Daily Tea (500g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Daily Tea (500g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1004,"daily, tea, 500g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1045,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Daily Tea (500g)? A: The MRP is ₹329.0, Distributor Price (DP) is ₹245.0, and the Business Volume (BV) is 39.0.",What is the price and business volume (BV) for Daily Tea (500g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1004,"the, price, and, business, volume, for, daily, tea, 500g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1053,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 500g pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1004,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1055,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dhaniya Powder (25g)? A: Dhaniya Powder (25g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Dhaniya Powder (25g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1005,"dhaniya, powder, 25g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1056,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dhaniya Powder (25g)? A: The MRP is ₹20.0, Distributor Price (DP) is ₹15.0, and the Business Volume (BV) is 1.0.",What is the price and business volume (BV) for Dhaniya Powder (25g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1005,"the, price, and, business, volume, for, dhaniya, powder, 25g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1064,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 25g pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1005,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1066,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dhaniya Powder (200g)? A: Dhaniya Powder (200g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Dhaniya Powder (200g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1006,"dhaniya, powder, 200g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1067,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dhaniya Powder (200g)? A: The MRP is ₹95.0, Distributor Price (DP) is ₹75.0, and the Business Volume (BV) is 14.0.",What is the price and business volume (BV) for Dhaniya Powder (200g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1006,"the, price, and, business, volume, for, dhaniya, powder, 200g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1077,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dhaniya Powder (500g)? A: Dhaniya Powder (500g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Dhaniya Powder (500g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1007,"dhaniya, powder, 500g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1078,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dhaniya Powder (500g)? A: The MRP is ₹210.0, Distributor Price (DP) is ₹170.0, and the Business Volume (BV) is 30.0.",What is the price and business volume (BV) for Dhaniya Powder (500g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1007,"the, price, and, business, volume, for, dhaniya, powder, 500g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1088,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Garam Masala (100g)? A: Garam Masala (100g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Garam Masala (100g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1008,"garam, masala, 100g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1089,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Garam Masala (100g)? A: The MRP is ₹110.0, Distributor Price (DP) is ₹99.0, and the Business Volume (BV) is 20.0.",What is the price and business volume (BV) for Garam Masala (100g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1008,"the, price, and, business, volume, for, garam, masala, 100g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1099,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Haldi Powder (25g)? A: Haldi Powder (25g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Haldi Powder (25g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1009,"haldi, powder, 25g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1100,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Haldi Powder (25g)? A: The MRP is ₹20.0, Distributor Price (DP) is ₹15.0, and the Business Volume (BV) is 1.0.",What is the price and business volume (BV) for Haldi Powder (25g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1009,"the, price, and, business, volume, for, haldi, powder, 25g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1110,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Haldi Powder (200g)? A: Haldi Powder (200g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Haldi Powder (200g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1010,"haldi, powder, 200g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1111,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Haldi Powder (200g)? A: The MRP is ₹135.0, Distributor Price (DP) is ₹80.0, and the Business Volume (BV) is 12.0.",What is the price and business volume (BV) for Haldi Powder (200g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1010,"the, price, and, business, volume, for, haldi, powder, 200g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1121,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Haldi Powder (500g)? A: Haldi Powder (500g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",What is Haldi Powder (500g)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1011,"haldi, powder, 500g, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1122,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Haldi Powder (500g)? A: The MRP is ₹320.0, Distributor Price (DP) is ₹200.0, and the Business Volume (BV) is 28.0.",What is the price and business volume (BV) for Haldi Powder (500g)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1011,"the, price, and, business, volume, for, haldi, powder, 500g, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
