intent_id,question,answer,intent_category,subcategory,product_name,product_code,sku,confidence,source_reference,notes
1362,"Which product is good for Acne, Psoriasis?","Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER FOOD CAPSULE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1363,DP of DJP1012,The Distributor Price (DP) is ₹60.0.,pricing,dp,Himalayan Pink Salt Sprinkler (200g),DJP1012,DJ-FOO-0013,high,Price List,
1364,Which product is good for Indigestion?,"Based on Dayjoy recommendations, you may consider ADILIV TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1365,Do you have Astheal Cough Syrup (100ml)?,"Yes, Astheal Cough Syrup (100ml) is available. Code: DJP1074",transactional,availability,Astheal Cough Syrup (100ml),DJP1074,DJ-HEA-0075,high,Products Master,
1366,"I have Poor Nail Health, what should I take?","Dayjoy suggests MULTI VITAMINS TABLETS for Poor Nail Health. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1367,"I have Cold Hands and Feet, what should I take?","Dayjoy suggests MULTI VITAMINS TABLETS for Cold Hands and Feet. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1368,How much BV for Milk Bath Soap (Pack of 3) (100g)?,The Business Volume (BV) is 25.0.,pricing,bv,Milk Bath Soap (Pack of 3) (100g),DJP1039,DJ-PER-0040,high,Price List,
1369,Is Face Serum (30ml) a food product?,It is categorized under SKIN CARE.,informational,product_category,Face Serum (30ml),DJP1057,DJ-SKI-0058,high,Products Master,
1370,How much BV for Ashvagandha Extract (60 Veg Capsules)?,The Business Volume (BV) is 110.0.,pricing,bv,Ashvagandha Extract (60 Veg Capsules),DJP1075,DJ-HEA-0076,high,Price List,
1371,How much is in one pack of Seabuckthron Face Pack (30g)?,The pack size is 30g.,informational,pack_size,Seabuckthron Face Pack (30g),DJP1050,DJ-PER-0051,high,Products Master,
1372,Tell me about Seabuckthron Face Pack (30g),This is a premium product under Wild Muse.,informational,product_discovery,Seabuckthron Face Pack (30g),DJP1050,DJ-PER-0051,high,Products Master,
1373,"I have Chest Pain, what should I take?","Dayjoy suggests ADILIPO TABLET for Chest Pain. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1374,How much is in one pack of Kahwa Masala Chai (25 Pcs)?,The pack size is 25 Pcs.,informational,pack_size,Kahwa Masala Chai (25 Pcs),DJP1111,DJ-HEA-0112,high,Products Master,
1375,Are Chicken Masala (100g) and Adicardial Syrup (500ml) the same?,"No, Chicken Masala (100g) is in FOOD PRODUCTS while Adicardial Syrup (500ml) is in HEALTH CARE.",comparison,category_difference,,,,high,Products Master,
1376,How do I join Dayjoy?,You can join by purchasing products through an existing Independent Distributor or via the official website.,business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
1377,How much BV for N-astheal (120 Tab)?,The Business Volume (BV) is 865.0.,pricing,bv,N-astheal (120 Tab),DJP1096,DJ-HEA-0097,high,Price List,
1378,DP of DJP1088,The Distributor Price (DP) is ₹375.0.,pricing,dp,HB+ (200ml),DJP1088,DJ-HEA-0089,high,Price List,
1379,What is Haldi Powder (200g)?,Haldi Powder (200g) is a FOOD PRODUCTS product by Dayjoy.,informational,product_info,Haldi Powder (200g),DJP1010,DJ-FOO-0011,high,Products Master,
1380,How much is in one pack of WildMuse Premium Loofah?,The pack size is nan.,informational,pack_size,WildMuse Premium Loofah,DJP1054,DJ-PER-0055,high,Products Master,
1381,Is Seabuckthron Cleanser (30g) a food product?,It is categorized under PERSONAL CARE.,informational,product_category,Seabuckthron Cleanser (30g),DJP1046,DJ-PER-0047,high,Products Master,
1382,How much BV for Mirchi Powder (25g)?,The Business Volume (BV) is 1.0.,pricing,bv,Mirchi Powder (25g),DJP1016,DJ-FOO-0017,high,Price List,
1383,Tell me about Black Salt Sprinkler (200g),This is a premium product under Aayushmaan / YumDum / Total Joy.,informational,product_discovery,Black Salt Sprinkler (200g),DJP1000,DJ-FOO-0001,high,Products Master,
1384,What is the MRP of Eye Health++ (60 Capsules)?,The MRP is ₹1799.0.,pricing,mrp,Eye Health++ (60 Capsules),DJP1087,DJ-HEA-0088,high,Price List,
1385,"I have Fatigue, what should I take?","Dayjoy suggests MULTI VITAMINS TABLETS for Fatigue. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1386,"I have Nausea/Vomiting, what should I take?","Dayjoy suggests ADILIV TABLETS for Nausea/Vomiting. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1387,What is Aqua Energiser (Single)?,Aqua Energiser (Single) is a AQUA ESSENTIALS product by Dayjoy.,informational,product_info,Aqua Energiser (Single),DJP1139,DJ-AQU-0140,high,Products Master,
1388,How much BV for Seabuckthron Scrub (30g)?,The Business Volume (BV) is 52.0.,pricing,bv,Seabuckthron Scrub (30g),DJP1047,DJ-PER-0048,high,Price List,
1389,What is Premium Suit Length (Black)?,Premium Suit Length (Black) is a CLOTHING product by Dayjoy.,informational,product_info,Premium Suit Length (Black),DJP1119,DJ-CLO-0120,high,Products Master,
1390,How long is delivery?,The average time for delivery is between 2 - 7 days depending on location.,policy,shipping_refund,,,,high,Shipping/Refund Policy,
1391,What is the MRP of Nano Tech-46 (500ml)?,The MRP is ₹1499.0.,pricing,mrp,Nano Tech-46 (500ml),DJP1125,DJ-AGR-0126,high,Price List,
1392,Where is Dayjoy manufacturing?,"Dayjoy has a 400-acre state-of-the-art facility in Kota, Rajasthan.",company,info,,,,high,Dayjoy Brochure,
1393,Do I need to maintain inventory?,No large investments in inventory or stock management are required.,business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
1394,"Which is better, WildMuse Premium Loofah or Milk & Keratin Extracts Shampoo (100ml)?",Both are excellent PERSONAL CARE products. Choose based on your specific health or personal care needs. Consult the Dayjoy product guide.,comparison,alternative,,,,medium,General Guidance,
1395,"I have Frequent Urination, what should I take?","Dayjoy suggests KIDNEY KAWACH for Frequent Urination. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1396,Which product is good for Increased Thirst?,"Based on Dayjoy recommendations, you may consider DIBEAT TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1397,"I have Cold Hands and Feet, what should I take?","Dayjoy suggests MULTI VITAMINS TABLETS for Cold Hands and Feet. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1398,Is Adila Forte (30 Tab) a food product?,It is categorized under HEALTH CARE.,informational,product_category,Adila Forte (30 Tab),DJP1068,DJ-HEA-0069,high,Products Master,
1399,How much is in one pack of Vital Protein Powder (300gm)?,The pack size is 300gm.,informational,pack_size,Vital Protein Powder (300gm),DJP1107,DJ-HEA-0108,high,Products Master,
1400,"I have Pain or pressure in your chest, what should I take?","Dayjoy suggests KIDNEY KAWACH for Pain or pressure in your chest. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1401,What is Luxwash Handwash (250ml)?,Luxwash Handwash (250ml) is a PERSONAL CARE product by Dayjoy.,informational,product_info,Luxwash Handwash (250ml),DJP1036,DJ-PER-0037,high,Products Master,
1402,What is Seabuckthron Massage Gel (30g)?,Seabuckthron Massage Gel (30g) is a PERSONAL CARE product by Dayjoy.,informational,product_info,Seabuckthron Massage Gel (30g),DJP1048,DJ-PER-0049,high,Products Master,
1403,Do you have Organic Jeera (250g)?,"Yes, Organic Jeera (250g) is available. Code: DJP1014",transactional,availability,Organic Jeera (250g),DJP1014,DJ-FOO-0015,high,Products Master,
1404,Where is Dayjoy manufacturing?,"Dayjoy has a 400-acre state-of-the-art facility in Kota, Rajasthan.",company,info,,,,high,Dayjoy Brochure,
1405,What is the MRP of Apple Cider Vinegar (3X20 Tablets)?,The MRP is ₹1425.0.,pricing,mrp,Apple Cider Vinegar (3X20 Tablets),DJP1113,DJ-HEA-0114,high,Price List,
1406,"I have Skin Disorders, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER FOOD CAPSULE for Skin Disorders. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1407,What is the MRP of Amla Reetha Sikakai Shampoo (100ml)?,The MRP is ₹130.0.,pricing,mrp,Amla Reetha Sikakai Shampoo (100ml),DJP1055,DJ-PER-0056,high,Price List,
1408,What is Nano Tech-52 (500ml)?,Nano Tech-52 (500ml) is a AGRICULTURE & VETERINARY product by Dayjoy.,informational,product_info,Nano Tech-52 (500ml),DJP1127,DJ-AGR-0128,high,Products Master,
1409,How much BV for L-Arginine++ - Energy Drink (100g)?,The Business Volume (BV) is 300.0.,pricing,bv,L-Arginine++ - Energy Drink (100g),DJP1108,DJ-HEA-0109,high,Price List,
1410,What if my product arrives damaged?,Notify Dayjoy within 24 hours of receipt of the shipment.,policy,shipping_refund,,,,high,Shipping/Refund Policy,
1411,Which product is good for Dry Eye?,"Based on Dayjoy recommendations, you may consider EYE ELIXIR DROPS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1412,Which product is good for Runny nose?,"Based on Dayjoy recommendations, you may consider ASTHPRASH OR N-ASTHEAL TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1413,Which product is good for Excessive Production of Gastric Acid?,"Based on Dayjoy recommendations, you may consider LIVEASE SYRUP OR GAS-O-FREE SYRUP. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1414,What is the Loyalty Offer?,Distributors buying Rs. 2500+ from 2nd-15th for 4 months get free products in the 5th month.,business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
1415,"I have Acne, Psoriasis, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER FOOD CAPSULE for Acne, Psoriasis. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1416,Which product is good for Mental Disorder?,"Based on Dayjoy recommendations, you may consider MULTI VITAMINS TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1417,How much BV for Total Joy Rice Bran Oil (2 Litre)?,The Business Volume (BV) is 40.0.,pricing,bv,Total Joy Rice Bran Oil (2 Litre),DJP1022,DJ-FOO-0023,high,Price List,
1418,Do you have Hydra Max Moisturizer (50gm)?,"Yes, Hydra Max Moisturizer (50gm) is available. Code: DJP1060",transactional,availability,Hydra Max Moisturizer (50gm),DJP1060,DJ-SKI-0061,high,Products Master,
1419,"I have Shortness of Breath, what should I take?","Dayjoy suggests AMPLE MEAL for Shortness of Breath. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1420,How much is in one pack of N-SF 10.5 Mineraliser?,The pack size is nan.,informational,pack_size,N-SF 10.5 Mineraliser,DJP1145,DJ-AQU-0146,high,Products Master,
1421,Do you have Advanced Calcium Tablets?,"Yes, Advanced Calcium Tablets is available. Code: DJP1077",transactional,availability,Advanced Calcium Tablets,DJP1077,DJ-HEA-0078,high,Products Master,
1422,Which product is good for Fatigue?,"Based on Dayjoy recommendations, you may consider ADILIPO TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1423,Which product is good for Bloating?,"Based on Dayjoy recommendations, you may consider LIVEASE SYRUP OR GAS-O-FREE SYRUP. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1424,Which product is good for Feeling Like You Still Need To Poo After going to the Toilet?,"Based on Dayjoy recommendations, you may consider GO PILES TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1425,"I have Lack of libido, what should I take?","Dayjoy suggests ADILAFORTE TABLET for Lack of libido. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1426,Which product is good for Breathlessness?,"Based on Dayjoy recommendations, you may consider ASTHPRASH OR N-ASTHEAL TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1427,Which product is good for Sensory Impairment?,"Based on Dayjoy recommendations, you may consider MULTI VITAMINS TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1428,What is the MRP of Dayjoy Business Planner Book (English)?,The MRP is ₹250.0.,pricing,mrp,Dayjoy Business Planner Book (English),DJP1163,DJ-PRO-0164,high,Price List,
1429,Can I sell Dayjoy products part-time?,"Yes, you can set your own work hours and commitment levels, full-time or part-time.",business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
1430,How much is in one pack of Milk Bath Soap (Pack of 3) (100g)?,The pack size is 100g.,informational,pack_size,Milk Bath Soap (Pack of 3) (100g),DJP1039,DJ-PER-0040,high,Products Master,
1431,"I have Worsened pain after sitting or standing for a long time, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE for Worsened pain after sitting or standing for a long time. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1432,Tell me about Hindi One-Page Compensation Plan (Set of 50 Leaflets),This is a premium product under Dayjoy.,informational,product_discovery,Hindi One-Page Compensation Plan (Set of 50 Leaflets),DJP1160,DJ-PRO-0161,high,Products Master,
1433,Tell me about Sabji Masala (100g),This is a premium product under Aayushmaan / YumDum / Total Joy.,informational,product_discovery,Sabji Masala (100g),DJP1020,DJ-FOO-0021,high,Products Master,
1434,Are New Perfect-Ion and Seabuckthron Massage Cream (30g) the same?,"No, New Perfect-Ion is in AQUA ESSENTIALS while Seabuckthron Massage Cream (30g) is in PERSONAL CARE.",comparison,category_difference,,,,high,Products Master,
1435,"I have Continuous Fatigue, what should I take?","Dayjoy suggests ADILIV TABLETS for Continuous Fatigue. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1436,Which product is good for Heart Palpitations?,"Based on Dayjoy recommendations, you may consider AMPLE MEAL. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1437,"I have Photo Damage (UV Rays), what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER FOOD CAPSULE for Photo Damage (UV Rays). This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1438,Are Adilipo (120 Tab) and Seabuckthron Face Pack (30g) the same?,"No, Adilipo (120 Tab) is in HEALTH CARE while Seabuckthron Face Pack (30g) is in PERSONAL CARE.",comparison,category_difference,,,,high,Products Master,
