file,size,file_type,sha256,original_provenance,reason,replacement_file,physically_archived,archive_location,date_archived
dayjoy-rag-layer.xlsx,148459,xlsx,c444576503d8761d2d411579c4381381967783da638fa9a12fbb756692f7c671,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy-rag-layer.xlsx,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-source-verification-sop.md,10418,md,d6f1a69d2a43e5d7191a8ca918330609b7d08333fc9692b0c67bc19e0a7893e4,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_gpt_implementation_plan.txt,4440,txt,6bcc0e647c79a4278eef0d4837ea560422e7017819cedf7a4d1a2c8c7b56f4af,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_gpt_implementation_plan.txt,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_gpt_knowledge_base_price_update_may_2026.md,13355,md,b8052761f6b14ade1caf30e50eec85646bae6502cacae5b0c8eca9da7fe7adfc,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_gpt_knowledge_base_price_update_may_2026.md,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_products_price_list_may_2026.json,117475,json,8ce8c907e275937f5ff99af2026582729f42e4a80c34c2256f2475d1f34735f1,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_rag_chunks_price_may_2026.json,126123,json,973d4a7c2246ffa5f3a2da6705c08296d8602beac5fb4242f583427fdf8d5f97,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_rag_chunks_price_may_2026.json,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_supabase_products_may_2026.sql,118417,sql,28e10346b0f01ce287089244ad6c7d37f95b48ed1522575129055c9ee64cae71,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy_Products_Catalog.csv,18307,csv,e03005638211447eb376932d401a309097f7525e46ead140ec558bdb707b1a2f,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy_Company_Profile.csv,1313,csv,137e33d5b369a42ff0773a30dddbc3d6662235e0583a9eaf47fba3c139b55720,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy_Health_Recommendation_Chart.csv,2611,csv,ab887b6a3a8712b664dcb626414a4264549a1239105d67227d7dc60a7d43496a,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy_Company_Profile.csv,1313,csv,137e33d5b369a42ff0773a30dddbc3d6662235e0583a9eaf47fba3c139b55720,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Updated_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy_Products_Catalog.csv,18307,csv,e03005638211447eb376932d401a309097f7525e46ead140ec558bdb707b1a2f,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Updated_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy_Health_Recommendation_Chart.csv,2611,csv,ab887b6a3a8712b664dcb626414a4264549a1239105d67227d7dc60a7d43496a,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Updated_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
README_Summary.md,752,md,3319f64968dedd6d1815cdb8e9958e882e7dd17a9a7b41d7d7aae17c6ab9eb35,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Updated_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/README_Summary.md,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
README_Summary.md,752,md,3319f64968dedd6d1815cdb8e9958e882e7dd17a9a7b41d7d7aae17c6ab9eb35,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/README_Summary.md,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
README_JULY2026_UPDATE.md,2037,md,dff07214bc0995e416e393ce7ac21685ab8163bdba754e4e71b8028c78f2d8ec,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/README_JULY2026_UPDATE.md,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_NEW_products_from_July2026_brochure.csv,6551,csv,5b64442ee70de7a17eb428408c208669da5a9466e7312b9fe08c6f07f34d4ea0,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_NEW_products_from_July2026_brochure.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_knowledge_base.json,47788,json,799becc8800f9dffc8227010284494feeac5f45c38691d5fe4769da456182a7a,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_knowledge_base.json,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_faq.csv,5996,csv,fc1001bd16f1bb4d9c5e318319e096266bdb825f87b5ad5aad2f253c90cd6521,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_faq.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_company_overview.csv,1978,csv,1f6442de608936e464e417f95d1073734c1c683d03b57dc16ca0659f69657b7a,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_compensation_plan.csv,1465,csv,babd35ee936c22ccc5af6df1167a4f8cfdf5118cbebdbb6598af905ab18a1d10,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_products.csv,16731,csv,5e2704e80726c0aac0b9f64f38de69499eb7c8297829cd81123396fdb6e4949e,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_products.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_sub_brands.csv,1588,csv,cc7b875424b1588c884d7c29015f9c3b37cdcf71aca37ea6803e1aa3db2ab7da,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_sub_brands.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_gpt_knowledge_base.txt,17924,txt,82a3a431499d43f4821bd2a6c3229ec7d8c9db34b71235390c8351c25cd158f4,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_gpt_knowledge_base.txt,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_gpt_implementation_plan.txt,4440,txt,6bcc0e647c79a4278eef0d4837ea560422e7017819cedf7a4d1a2c8c7b56f4af,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_gpt_implementation_plan.txt,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_products_price_list_may_2026.csv,42886,csv,eae7985b9469809d5298f8a886713ecb8497780cca9303fd9025243927c23a5a,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_products_price_list_may_2026.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_products_price_list_may_2026.json,117475,json,8ce8c907e275937f5ff99af2026582729f42e4a80c34c2256f2475d1f34735f1,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_supabase_products_may_2026.sql,118417,sql,28e10346b0f01ce287089244ad6c7d37f95b48ed1522575129055c9ee64cae71,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_gpt_knowledge_base_price_update_may_2026.md,13355,md,b8052761f6b14ade1caf30e50eec85646bae6502cacae5b0c8eca9da7fe7adfc,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_gpt_knowledge_base_price_update_may_2026.md,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_rag_chunks_price_may_2026.json,126123,json,973d4a7c2246ffa5f3a2da6705c08296d8602beac5fb4242f583427fdf8d5f97,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_rag_chunks_price_may_2026.json,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
DAYJOY_UPDATED_PACKAGE_README.md,3047,md,28c812cea6ec1a0f6cb1ccc6599241b0b9dc7b1fb18dc4790208eb555cb2bd39,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/DAYJOY_UPDATED_PACKAGE_README.md,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy_Products_Catalog.csv,18307,csv,e03005638211447eb376932d401a309097f7525e46ead140ec558bdb707b1a2f,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy_Company_Profile.csv,1313,csv,137e33d5b369a42ff0773a30dddbc3d6662235e0583a9eaf47fba3c139b55720,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy_Health_Recommendation_Chart.csv,2611,csv,ab887b6a3a8712b664dcb626414a4264549a1239105d67227d7dc60a7d43496a,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
README_Summary.md,752,md,3319f64968dedd6d1815cdb8e9958e882e7dd17a9a7b41d7d7aae17c6ab9eb35,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/README_Summary.md,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_NEW_products_from_July2026_brochure.csv,6551,csv,5b64442ee70de7a17eb428408c208669da5a9466e7312b9fe08c6f07f34d4ea0,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_NEW_products_from_July2026_brochure.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
README_JULY2026_UPDATE.md,2037,md,dff07214bc0995e416e393ce7ac21685ab8163bdba754e4e71b8028c78f2d8ec,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > Dayjoy_Complete_Verified_Data.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/README_JULY2026_UPDATE.md,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_product_index_updated.csv,82252,csv,92baeee2d3951b4b82bb272b7d1cad8e3b7a377b39d2d01ba02ad9c6cd927030,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_project_status.md,902,md,f098f4e2403a5e4cf590fd56da445e5460ec2ae0fd87134037cf3fc49958c8f8,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_project_status.md,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_recommendation_chart_updated.csv,76469,csv,6fc42c95691a0d0cd21683c942edd6f13db07cb97d00420536fd692383dc5e9c,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_recommendation_chart_updated.xlsx,61809,xlsx,5d09865bd0ca2143811a41959934e6c7ee09c548e915c37e2452577d6c31aeea,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_recommendation_chart_updated.xlsx,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_recommendation_summary.csv,126,csv,e876673459cda1b51edcfd82e10f74fbdc307dbd36c3183cdb6d90f33f26f140,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_recommendation_summary.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_all_extracted_knowledge_master.csv,11555,csv,67b59dcbabb25dab1c17d0d3cfd786e2de93c92a60b513a19ab1ab7d52b4e0e3,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_all_extracted_knowledge_master.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_business_matching_matrix.csv,1236,csv,a82244c2fd51593d399a5d3c3131bac2e628113776cd5497e28c3846d3d3940f,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_business_matching_matrix.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_extraction_confirmation.txt,1033,txt,64d1b5501672f5b94c0ca43fc20ee0aa60e84fb09f1cd1da2885b3f8563b9e62,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy_extraction_confirmation.txt,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_plan_faq_knowledge.csv,4221,csv,ba5ee0cd26f67bc4d3b5b6ee19d9be04e7732e563bb5806485de154c165fe5de,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > artifacts-2of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy_plan_ranks_rewards.csv,3404,csv,382c02f3a6261396da5b4cab415ffa6061561bbd20a32c3c6d9d1c1be2334635,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip > artifacts-2of3.zip,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
